Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
1662695,MH_12,COUNTRY,NGA,AFR,Africa,YEAR,2000,SEX,SEX_MLE,,,,,,,13.7 [8.0-22.6],13.6991,8.02,22.57,,2021-02-09T17:03:19Z,2000,2000-01-01,2000-12-31
1664186,MH_12,COUNTRY,PER,AMR,Americas,YEAR,2000,SEX,SEX_FMLE,,,,,,,2.4 [1.7-3.3],2.4,1.7,3.3,,2021-02-09T17:06:36Z,2000,2000-01-01,2000-12-31
1668381,MH_12,COUNTRY,BLZ,AMR,Americas,YEAR,2004,SEX,SEX_BTSX,,,,,,,8.8 [6.7-11.3],8.84,6.73,11.3365,,2021-02-09T16:27:43Z,2004,2004-01-01,2004-12-31
1668404,MH_12,COUNTRY,BEL,EUR,Europe,YEAR,2012,SEX,SEX_BTSX,,,,,,,16.4 [14.6-18.4],16.4241,14.5953,18.3623,,2021-02-09T16:24:22Z,2012,2012-01-01,2012-12-31
1668632,MH_12,COUNTRY,LVA,EUR,Europe,YEAR,2013,SEX,SEX_BTSX,,,,,,,16.7 [14.1-19.6],16.7007,14.0853,19.6256,,2021-02-09T16:56:37Z,2013,2013-01-01,2013-12-31
1668958,MH_12,COUNTRY,SVN,EUR,Europe,YEAR,2013,SEX,SEX_MLE,,,,,,,27.2 [23.3-31.4],27.1683,23.3475,31.3937,,2021-02-09T17:15:03Z,2013,2013-01-01,2013-12-31
1670910,MH_12,COUNTRY,SEN,AFR,Africa,YEAR,2017,SEX,SEX_FMLE,,,,,,,5.4 [3.3-8.5],5.44,3.26,8.54,,2021-02-09T17:11:17Z,2017,2017-01-01,2017-12-31
1671172,MH_12,COUNTRY,ISR,EUR,Europe,YEAR,2000,SEX,SEX_FMLE,,,,,,,2.8 [2.2-3.4],2.79,2.23,3.42,,2021-02-09T16:49:24Z,2000,2000-01-01,2000-12-31
1671638,MH_12,COUNTRY,JAM,AMR,Americas,YEAR,2009,SEX,SEX_FMLE,,,,,,,0.9 [0.6-1.2],0.869,0.643,1.15,,2021-02-09T16:50:06Z,2009,2009-01-01,2009-12-31
1671862,MH_12,COUNTRY,GNB,AFR,Africa,YEAR,2009,SEX,SEX_FMLE,,,,,,,8.0 [4.7-13.0],8,4.7,12.9552,,2021-02-09T16:43:41Z,2009,2009-01-01,2009-12-31
1672280,MH_12,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2000,SEX,SEX_BTSX,,,,,,,6.9 [4.6-9.7],6.87,4.56,9.69,,2021-02-09T16:25:33Z,2000,2000-01-01,2000-12-31
1674009,MH_12,COUNTRY,SLE,AFR,Africa,YEAR,2004,SEX,SEX_FMLE,,,,,,,7.1 [4.1-11.3],7.07,4.12,11.2923,,2021-02-09T17:12:19Z,2004,2004-01-01,2004-12-31
1674427,MH_12,COUNTRY,CYP,EUR,Europe,YEAR,2018,SEX,SEX_BTSX,,,,,,,3.6 [2.3-5.0],3.64,2.3,5,,2021-02-09T16:35:24Z,2018,2018-01-01,2018-12-31
1674705,MH_12,COUNTRY,NAM,AFR,Africa,YEAR,2019,SEX,SEX_FMLE,,,,,,,4.4 [2.2-7.6],4.35,2.23,7.55,,2021-02-09T17:02:36Z,2019,2019-01-01,2019-12-31
1674744,MH_12,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2010,SEX,SEX_MLE,,,,,,,6.9 [3.5-11.9],6.92,3.45,11.9329,,2021-02-09T17:10:55Z,2010,2010-01-01,2010-12-31
1675634,MH_12,COUNTRY,ZAF,AFR,Africa,YEAR,2012,SEX,SEX_FMLE,,,,,,,10.8 [5.5-17.3],10.7993,5.48,17.318,,2021-02-09T17:24:27Z,2012,2012-01-01,2012-12-31
1676560,MH_12,COUNTRY,VUT,WPR,Western Pacific,YEAR,2009,SEX,SEX_BTSX,,,,,,,22.5 [11.9-36.2],22.48,11.9005,36.1701,,2021-02-09T17:23:26Z,2009,2009-01-01,2009-12-31
1677058,MH_12,COUNTRY,ECU,AMR,Americas,YEAR,2000,SEX,SEX_BTSX,,,,,,,6.8 [5.0-8.5],6.84,4.99,8.51,,2021-02-09T16:37:53Z,2000,2000-01-01,2000-12-31
1677348,MH_12,COUNTRY,LAO,WPR,Western Pacific,YEAR,2013,SEX,SEX_MLE,,,,,,,8.9 [4.8-14.5],8.91,4.82,14.4788,,2021-02-09T16:53:32Z,2013,2013-01-01,2013-12-31
1678195,MH_12,COUNTRY,HUN,EUR,Europe,YEAR,2014,SEX,SEX_MLE,,,,,,,25.0 [22.1-28.1],25.0144,22.0671,28.1424,,2021-02-09T16:46:58Z,2014,2014-01-01,2014-12-31
1678596,MH_12,COUNTRY,ARM,EUR,Europe,YEAR,2001,SEX,SEX_BTSX,,,,,,,3.1 [2.4-3.9],3.07,2.42,3.87,,2021-02-09T16:22:02Z,2001,2001-01-01,2001-12-31
1679148,MH_12,COUNTRY,GEO,EUR,Europe,YEAR,2014,SEX,SEX_BTSX,,,,,,,8.6 [6.5-11.0],8.58,6.52,11.043,,2021-02-09T16:42:14Z,2014,2014-01-01,2014-12-31
1679506,MH_12,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2008,SEX,SEX_FMLE,,,,,,,1.9 [1.1-3.0],1.86,1.09,2.95,,2021-02-09T16:59:42Z,2008,2008-01-01,2008-12-31
1680880,MH_12,COUNTRY,LTU,EUR,Europe,YEAR,2008,SEX,SEX_FMLE,,,,,,,9.4 [7.8-11.1],9.39,7.78,11.1046,,2021-02-09T16:55:57Z,2008,2008-01-01,2008-12-31
1681450,MH_12,WORLDBANKINCOMEGROUP,WB_LMI,,,YEAR,2005,SEX,SEX_FMLE,,,,,,,9.4 [7.5-11.9],9.36,7.5,11.8515,,2021-02-09T17:25:37Z,2005,2005-01-01,2005-12-31
1681839,MH_12,COUNTRY,BWA,AFR,Africa,YEAR,2015,SEX,SEX_MLE,,,,,,,42.3 [23.3-70.1],42.3446,23.2673,70.1456,,2021-02-09T16:29:53Z,2015,2015-01-01,2015-12-31
1683163,MH_12,COUNTRY,SLB,WPR,Western Pacific,YEAR,2003,SEX,SEX_BTSX,,,,,,,17.6 [7.5-28.6],17.5812,7.5,28.5768,,2021-02-09T17:11:59Z,2003,2003-01-01,2003-12-31
1683603,MH_12,COUNTRY,GUY,AMR,Americas,YEAR,2019,SEX,SEX_FMLE,,,,,,,17.0 [10.6-25.9],16.9595,10.5659,25.9251,,2021-02-09T16:45:33Z,2019,2019-01-01,2019-12-31
1684268,MH_12,COUNTRY,UZB,EUR,Europe,YEAR,2006,SEX,SEX_FMLE,,,,,,,4.5 [3.5-5.5],4.46,3.54,5.49,,2021-02-09T17:22:02Z,2006,2006-01-01,2006-12-31
1685518,MH_12,COUNTRY,BRA,AMR,Americas,YEAR,2011,SEX,SEX_MLE,,,,,,,8.2 [7.7-14.7],8.21,7.71,14.6809,,2021-02-09T16:28:26Z,2011,2011-01-01,2011-12-31
1685964,MH_12,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2014,SEX,SEX_FMLE,,,,,,,2.4 [1.5-3.7],2.41,1.51,3.65,,2021-02-09T17:10:35Z,2014,2014-01-01,2014-12-31
1686903,MH_12,COUNTRY,NGA,AFR,Africa,YEAR,2018,SEX,SEX_MLE,,,,,,,10.3 [6.1-17.8],10.2528,6.11,17.7588,,2021-02-09T17:03:19Z,2018,2018-01-01,2018-12-31
1687550,MH_12,COUNTRY,BDI,AFR,Africa,YEAR,2014,SEX,SEX_FMLE,,,,,,,7.4 [4.4-11.9],7.41,4.35,11.8968,,2021-02-09T16:24:00Z,2014,2014-01-01,2014-12-31
1688745,MH_12,COUNTRY,BFA,AFR,Africa,YEAR,2016,SEX,SEX_FMLE,,,,,,,7.0 [4.2-11.0],6.96,4.16,10.9917,,2021-02-09T16:25:09Z,2016,2016-01-01,2016-12-31
1689065,MH_12,COUNTRY,NER,AFR,Africa,YEAR,2015,SEX,SEX_BTSX,,,,,,,10.4 [5.4-18.1],10.3889,5.43,18.1225,,2021-02-09T17:02:57Z,2015,2015-01-01,2015-12-31
1689758,MH_12,COUNTRY,DZA,AFR,Africa,YEAR,2008,SEX,SEX_MLE,,,,,,,4.2 [2.3-7.7],4.22,2.27,7.65,,2021-02-09T16:37:31Z,2008,2008-01-01,2008-12-31
1689949,MH_12,COUNTRY,TON,WPR,Western Pacific,YEAR,2015,SEX,SEX_BTSX,,,,,,,5.3 [3.2-8.3],5.3,3.22,8.26,,2021-02-09T17:18:57Z,2015,2015-01-01,2015-12-31
1692187,MH_12,COUNTRY,SSD,AFR,Africa,YEAR,2009,SEX,SEX_MLE,,,,,,,10.3 [5.8-17.5],10.3403,5.78,17.4955,,2021-02-09T17:13:43Z,2009,2009-01-01,2009-12-31
1692538,MH_12,COUNTRY,TUN,EMR,Eastern Mediterranean,YEAR,2004,SEX,SEX_FMLE,,,,,,,2.5 [1.3-4.2],2.49,1.3,4.18,,2021-02-09T17:19:39Z,2004,2004-01-01,2004-12-31
1693013,MH_12,COUNTRY,GNB,AFR,Africa,YEAR,2013,SEX,SEX_BTSX,,,,,,,14.8 [8.3-23.8],14.7925,8.34,23.8453,,2021-02-09T16:43:40Z,2013,2013-01-01,2013-12-31
1693506,MH_12,COUNTRY,LBR,AFR,Africa,YEAR,2005,SEX,SEX_FMLE,,,,,,,6.9 [3.6-13.2],6.9,3.55,13.2146,,2021-02-09T16:54:12Z,2005,2005-01-01,2005-12-31
1693668,MH_12,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2018,SEX,SEX_BTSX,,,,,,,12.2 [6.0-21.8],12.1704,6,21.7571,,2021-02-09T16:36:29Z,2018,2018-01-01,2018-12-31
1694571,MH_12,COUNTRY,GRD,AMR,Americas,YEAR,2011,SEX,SEX_FMLE,,,,,,,0.0 [0.0-0.0],0,0,0,,2021-02-09T16:44:44Z,2011,2011-01-01,2011-12-31
1695950,MH_12,COUNTRY,GNQ,AFR,Africa,YEAR,2011,SEX,SEX_MLE,,,,,,,23.5 [13.0-40.8],23.5062,12.9879,40.8015,,2021-02-09T16:44:02Z,2011,2011-01-01,2011-12-31
1696922,MH_12,COUNTRY,DZA,AFR,Africa,YEAR,2013,SEX,SEX_BTSX,,,,,,,2.9 [1.5-5.0],2.85,1.53,4.95,,2021-02-09T16:37:30Z,2013,2013-01-01,2013-12-31
1701740,MH_12,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2009,SEX,SEX_MLE,,,,,,,7.6 [5.3-11.5],7.57,5.33,11.4684,,2021-02-09T17:10:36Z,2009,2009-01-01,2009-12-31
1702992,MH_12,COUNTRY,SVN,EUR,Europe,YEAR,2016,SEX,SEX_BTSX,,,,,,,14.3 [11.7-17.3],14.2867,11.656,17.3178,,2021-02-09T17:15:02Z,2016,2016-01-01,2016-12-31
1704987,MH_12,COUNTRY,ERI,AFR,Africa,YEAR,2010,SEX,SEX_FMLE,,,,,,,9.6 [5.4-16.0],9.62,5.41,16.0378,,2021-02-09T16:38:35Z,2010,2010-01-01,2010-12-31
1705684,MH_12,COUNTRY,ESP,EUR,Europe,YEAR,2002,SEX,SEX_MLE,,,,,,,10.0 [8.8-11.3],9.98,8.76,11.2705,,2021-02-09T16:38:57Z,2002,2002-01-01,2002-12-31
1706070,MH_12,COUNTRY,SUR,AMR,Americas,YEAR,2008,SEX,SEX_MLE,,,,,,,42.2 [32.1-54.0],42.2306,32.0675,54.0225,,2021-02-09T17:14:24Z,2008,2008-01-01,2008-12-31
1707076,MH_12,COUNTRY,GTM,AMR,Americas,YEAR,2002,SEX,SEX_MLE,,,,,,,24.0 [18.6-30.3],23.984,18.6438,30.2693,,2021-02-09T16:45:11Z,2002,2002-01-01,2002-12-31
1707523,MH_12,COUNTRY,GRD,AMR,Americas,YEAR,2015,SEX,SEX_BTSX,,,,,,,0.6 [0.5-0.8],0.623,0.477,0.802,,2021-02-09T16:44:44Z,2015,2015-01-01,2015-12-31
1708038,MH_12,COUNTRY,LAO,WPR,Western Pacific,YEAR,2018,SEX,SEX_MLE,,,,,,,8.9 [4.9-14.4],8.92,4.86,14.3717,,2021-02-09T16:53:32Z,2018,2018-01-01,2018-12-31
1709140,MH_12,COUNTRY,MYS,WPR,Western Pacific,YEAR,2003,SEX,SEX_FMLE,,,,,,,2.9 [2.1-3.8],2.9,2.14,3.84,,2021-02-09T17:02:14Z,2003,2003-01-01,2003-12-31
1710468,MH_12,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2012,SEX,SEX_MLE,,,,,,,19.2 [9.8-29.4],19.229,9.82,29.3724,,2021-02-09T17:04:44Z,2012,2012-01-01,2012-12-31
1711279,MH_12,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2000,SEX,SEX_MLE,,,,,,,10.1 [7.7-13.6],10.0954,7.69,13.587,,2021-02-09T16:48:22Z,2000,2000-01-01,2000-12-31
1712275,MH_12,COUNTRY,KEN,AFR,Africa,YEAR,2012,SEX,SEX_BTSX,,,,,,,11.7 [8.7-15.1],11.6708,8.71,15.1381,,2021-02-09T16:51:31Z,2012,2012-01-01,2012-12-31
1712435,MH_12,COUNTRY,NAM,AFR,Africa,YEAR,2017,SEX,SEX_BTSX,,,,,,,15.2 [8.7-25.3],15.2243,8.7,25.3287,,2021-02-09T17:02:36Z,2017,2017-01-01,2017-12-31
1713045,MH_12,COUNTRY,SVN,EUR,Europe,YEAR,2001,SEX,SEX_FMLE,,,,,,,9.5 [7.8-11.3],9.46,7.78,11.275,,2021-02-09T17:15:03Z,2001,2001-01-01,2001-12-31
1713133,MH_12,COUNTRY,FIN,EUR,Europe,YEAR,2012,SEX,SEX_MLE,,,,,,,22.6 [20.1-25.4],22.6266,20.1093,25.3644,,2021-02-09T16:40:03Z,2012,2012-01-01,2012-12-31
1713298,MH_12,COUNTRY,GEO,EUR,Europe,YEAR,2017,SEX,SEX_MLE,,,,,,,14.7 [10.7-19.5],14.6762,10.6779,19.5085,,2021-02-09T16:42:14Z,2017,2017-01-01,2017-12-31
1713808,MH_12,COUNTRY,KIR,WPR,Western Pacific,YEAR,2008,SEX,SEX_BTSX,,,,,,,33.4 [21.0-49.8],33.4458,21.0336,49.7879,,2021-02-09T16:52:31Z,2008,2008-01-01,2008-12-31
1715140,MH_12,COUNTRY,ERI,AFR,Africa,YEAR,2002,SEX,SEX_FMLE,,,,,,,9.4 [5.2-15.8],9.38,5.21,15.8268,,2021-02-09T16:38:35Z,2002,2002-01-01,2002-12-31
1716379,MH_12,COUNTRY,WSM,WPR,Western Pacific,YEAR,2011,SEX,SEX_FMLE,,,,,,,7.9 [4.5-12.7],7.93,4.48,12.6541,,2021-02-09T17:23:47Z,2011,2011-01-01,2011-12-31
1716394,MH_12,REGION,SEAR,,,YEAR,2018,SEX,SEX_FMLE,,,,,,,8.1 [6.3-10.2],8.05,6.25,10.1892,,2021-02-09T17:25:38Z,2018,2018-01-01,2018-12-31
1716437,MH_12,COUNTRY,ATG,AMR,Americas,YEAR,2007,SEX,SEX_MLE,,,,,,,0.7 [0.5-1.0],0.701,0.483,0.972,,2021-02-09T16:22:27Z,2007,2007-01-01,2007-12-31
1717338,MH_12,COUNTRY,TLS,SEAR,South-East Asia,YEAR,2013,SEX,SEX_BTSX,,,,,,,4.2 [1.5-7.3],4.23,1.54,7.34,,2021-02-09T17:18:37Z,2013,2013-01-01,2013-12-31
1718952,MH_12,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2002,SEX,SEX_MLE,,,,,,,7.2 [3.5-12.1],7.17,3.49,12.1323,,2021-02-09T17:10:56Z,2002,2002-01-01,2002-12-31
1720174,MH_12,COUNTRY,VUT,WPR,Western Pacific,YEAR,2018,SEX,SEX_MLE,,,,,,,33.5 [17.3-52.7],33.4591,17.3364,52.6664,,2021-02-09T17:23:27Z,2018,2018-01-01,2018-12-31
1720677,MH_12,COUNTRY,SSD,AFR,Africa,YEAR,2019,SEX,SEX_MLE,,,,,,,10.4 [5.8-17.9],10.3786,5.77,17.9436,,2021-02-09T17:13:42Z,2019,2019-01-01,2019-12-31
1721704,MH_12,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2008,SEX,SEX_BTSX,,,,,,,3.9 [2.3-6.0],3.91,2.34,5.96,,2021-02-09T16:59:41Z,2008,2008-01-01,2008-12-31
1722868,MH_12,COUNTRY,GMB,AFR,Africa,YEAR,2012,SEX,SEX_MLE,,,,,,,14.8 [7.3-26.1],14.7909,7.33,26.061,,2021-02-09T16:43:19Z,2012,2012-01-01,2012-12-31
1723645,MH_12,COUNTRY,USA,AMR,Americas,YEAR,2019,SEX,SEX_MLE,,,,,,,22.4 [20.9-30.0],22.3985,20.921,29.959,,2021-02-09T17:21:41Z,2019,2019-01-01,2019-12-31
1724058,MH_12,COUNTRY,GEO,EUR,Europe,YEAR,2008,SEX,SEX_FMLE,,,,,,,2.2 [1.5-3.0],2.16,1.53,2.96,,2021-02-09T16:42:14Z,2008,2008-01-01,2008-12-31
1725881,MH_12,COUNTRY,AUS,WPR,Western Pacific,YEAR,2007,SEX,SEX_FMLE,,,,,,,4.8 [4.2-5.5],4.79,4.16,5.48,,2021-02-09T16:22:51Z,2007,2007-01-01,2007-12-31
1727709,MH_12,COUNTRY,KAZ,EUR,Europe,YEAR,2018,SEX,SEX_MLE,,,,,,,33.4 [26.6-41.5],33.3888,26.6293,41.4978,,2021-02-09T16:51:10Z,2018,2018-01-01,2018-12-31
1729175,MH_12,COUNTRY,QAT,EMR,Eastern Mediterranean,YEAR,2018,SEX,SEX_MLE,,,,,,,5.6 [3.5-8.9],5.57,3.46,8.86,,2021-02-09T17:09:08Z,2018,2018-01-01,2018-12-31
1729641,MH_12,COUNTRY,JPN,WPR,Western Pacific,YEAR,2006,SEX,SEX_BTSX,,,,,,,18.4 [17.8-21.5],18.443,17.805,21.5178,,2021-02-09T16:50:49Z,2006,2006-01-01,2006-12-31
1729996,MH_12,COUNTRY,LBN,EMR,Eastern Mediterranean,YEAR,2013,SEX,SEX_MLE,,,,,,,4.2 [2.3-7.5],4.23,2.31,7.52,,2021-02-09T16:53:52Z,2013,2013-01-01,2013-12-31
1730266,MH_12,COUNTRY,THA,SEAR,South-East Asia,YEAR,2017,SEX,SEX_BTSX,,,,,,,7.5 [5.0-10.5],7.49,4.98,10.4744,,2021-02-09T17:17:34Z,2017,2017-01-01,2017-12-31
1730404,MH_12,COUNTRY,MRT,AFR,Africa,YEAR,2003,SEX,SEX_BTSX,,,,,,,5.9 [3.2-10.2],5.93,3.18,10.1779,,2021-02-09T17:01:08Z,2003,2003-01-01,2003-12-31
1730405,MH_12,COUNTRY,IRL,EUR,Europe,YEAR,2014,SEX,SEX_BTSX,,,,,,,10.5 [9.0-12.2],10.5029,8.95,12.1843,,2021-02-09T16:48:00Z,2014,2014-01-01,2014-12-31
1731449,MH_12,COUNTRY,VUT,WPR,Western Pacific,YEAR,2018,SEX,SEX_BTSX,,,,,,,21.1 [10.9-33.5],21.093,10.9162,33.4695,,2021-02-09T17:23:26Z,2018,2018-01-01,2018-12-31
1731478,MH_12,COUNTRY,ZWE,AFR,Africa,YEAR,2011,SEX,SEX_BTSX,,,,,,,34.3 [18.8-53.2],34.3032,18.8353,53.1876,,2021-02-09T17:25:09Z,2011,2011-01-01,2011-12-31
1732763,MH_12,COUNTRY,SEN,AFR,Africa,YEAR,2013,SEX,SEX_BTSX,,,,,,,12.1 [7.6-18.5],12.1181,7.61,18.4739,,2021-02-09T17:11:17Z,2013,2013-01-01,2013-12-31
1733977,MH_12,COUNTRY,ESP,EUR,Europe,YEAR,2013,SEX,SEX_BTSX,,,,,,,6.2 [5.4-7.0],6.16,5.38,7,,2021-02-09T16:38:56Z,2013,2013-01-01,2013-12-31
1735153,MH_12,COUNTRY,PER,AMR,Americas,YEAR,2017,SEX,SEX_FMLE,,,,,,,1.4 [0.8-2.2],1.42,0.839,2.21,,2021-02-09T17:06:36Z,2017,2017-01-01,2017-12-31
1736254,MH_12,COUNTRY,ERI,AFR,Africa,YEAR,2003,SEX,SEX_FMLE,,,,,,,8.8 [4.9-14.6],8.76,4.88,14.6447,,2021-02-09T16:38:36Z,2003,2003-01-01,2003-12-31
1740185,MH_12,COUNTRY,NAM,AFR,Africa,YEAR,2003,SEX,SEX_BTSX,,,,,,,25.5 [15.1-39.6],25.4574,15.1041,39.648,,2021-02-09T17:02:37Z,2003,2003-01-01,2003-12-31
1741487,MH_12,COUNTRY,SYC,AFR,Africa,YEAR,2014,SEX,SEX_BTSX,,,,,,,7.5 [5.2-10.4],7.52,5.18,10.4219,,2021-02-09T17:16:09Z,2014,2014-01-01,2014-12-31
1741514,MH_12,COUNTRY,LBY,EMR,Eastern Mediterranean,YEAR,2017,SEX,SEX_MLE,,,,,,,7.7 [4.5-12.7],7.73,4.46,12.7372,,2021-02-09T16:54:33Z,2017,2017-01-01,2017-12-31
1742638,MH_12,COUNTRY,ROU,EUR,Europe,YEAR,2014,SEX,SEX_FMLE,,,,,,,2.3 [1.9-2.7],2.29,1.91,2.71,,2021-02-09T17:09:31Z,2014,2014-01-01,2014-12-31
1744038,MH_12,WORLDBANKINCOMEGROUP,WB_HI,,,YEAR,2001,SEX,SEX_MLE,,,,,,,18.6 [17.1-24.1],18.5921,17.111,24.1379,,2021-02-09T17:25:34Z,2001,2001-01-01,2001-12-31
1745188,MH_12,COUNTRY,CAN,AMR,Americas,YEAR,2013,SEX,SEX_MLE,,,,,,,15.0 [13.4-16.7],15.0207,13.3518,16.7322,,2021-02-09T16:30:37Z,2013,2013-01-01,2013-12-31
1745977,MH_12,COUNTRY,COM,AFR,Africa,YEAR,2016,SEX,SEX_FMLE,,,,,,,6.0 [3.5-9.5],6.03,3.5,9.54,,2021-02-09T16:33:58Z,2016,2016-01-01,2016-12-31
1748739,MH_12,COUNTRY,THA,SEAR,South-East Asia,YEAR,2008,SEX,SEX_MLE,,,,,,,11.7 [8.1-15.9],11.6743,8.11,15.9356,,2021-02-09T17:17:34Z,2008,2008-01-01,2008-12-31
1748804,MH_12,COUNTRY,VCT,AMR,Americas,YEAR,2016,SEX,SEX_BTSX,,,,,,,0.7 [0.5-0.9],0.667,0.463,0.917,,2021-02-09T17:22:24Z,2016,2016-01-01,2016-12-31
1749303,MH_12,COUNTRY,LSO,AFR,Africa,YEAR,2013,SEX,SEX_MLE,,,,,,,188.2 [68.4-330.2],188.2344,68.4062,330.2306,,2021-02-09T16:55:35Z,2013,2013-01-01,2013-12-31
1749854,MH_12,COUNTRY,TZA,AFR,Africa,YEAR,2009,SEX,SEX_MLE,,,,,,,16.6 [11.0-24.3],16.583,10.9756,24.2705,,2021-02-09T17:20:19Z,2009,2009-01-01,2009-12-31
1750471,MH_12,COUNTRY,MRT,AFR,Africa,YEAR,2000,SEX,SEX_BTSX,,,,,,,6.4 [3.4-11.0],6.39,3.4,11.0409,,2021-02-09T17:01:08Z,2000,2000-01-01,2000-12-31
1751644,MH_12,COUNTRY,BRN,WPR,Western Pacific,YEAR,2007,SEX,SEX_MLE,,,,,,,3.0 [2.1-4.1],3,2.13,4.1,,2021-02-09T16:29:11Z,2007,2007-01-01,2007-12-31
1751886,MH_12,COUNTRY,GNB,AFR,Africa,YEAR,2008,SEX,SEX_BTSX,,,,,,,15.5 [8.7-24.8],15.5094,8.7,24.8237,,2021-02-09T16:43:40Z,2008,2008-01-01,2008-12-31
1753211,MH_12,COUNTRY,SLV,AMR,Americas,YEAR,2004,SEX,SEX_BTSX,,,,,,,7.3 [5.7-9.6],7.34,5.7,9.61,,2021-02-09T17:12:40Z,2004,2004-01-01,2004-12-31
1753639,MH_12,COUNTRY,SYR,EMR,Eastern Mediterranean,YEAR,2004,SEX,SEX_BTSX,,,,,,,1.8 [1.3-2.5],1.8,1.27,2.46,,2021-02-09T17:16:29Z,2004,2004-01-01,2004-12-31
1754043,MH_12,COUNTRY,MDA,EUR,Europe,YEAR,2016,SEX,SEX_MLE,,,,,,,24.0 [20.2-28.3],24.0148,20.2303,28.3073,,2021-02-09T16:57:18Z,2016,2016-01-01,2016-12-31
1758037,MH_12,COUNTRY,BEL,EUR,Europe,YEAR,2002,SEX,SEX_FMLE,,,,,,,9.3 [8.1-10.6],9.32,8.12,10.5992,,2021-02-09T16:24:21Z,2002,2002-01-01,2002-12-31
1759067,MH_12,COUNTRY,HND,AMR,Americas,YEAR,2010,SEX,SEX_BTSX,,,,,,,2.7 [1.4-5.2],2.66,1.41,5.19,,2021-02-09T16:45:55Z,2010,2010-01-01,2010-12-31
1759352,MH_12,COUNTRY,VCT,AMR,Americas,YEAR,2002,SEX,SEX_BTSX,,,,,,,7.1 [5.3-9.2],7.07,5.3,9.19,,2021-02-09T17:22:25Z,2002,2002-01-01,2002-12-31
1759995,MH_12,COUNTRY,KHM,WPR,Western Pacific,YEAR,2000,SEX,SEX_BTSX,,,,,,,6.8 [4.1-10.6],6.84,4.12,10.5812,,2021-02-09T16:52:11Z,2000,2000-01-01,2000-12-31
1760106,MH_12,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2006,SEX,SEX_MLE,,,,,,,7.2 [5.8-10.1],7.22,5.82,10.0806,,2021-02-09T16:48:22Z,2006,2006-01-01,2006-12-31
1760188,MH_12,COUNTRY,LVA,EUR,Europe,YEAR,2016,SEX,SEX_BTSX,,,,,,,17.1 [13.7-21.2],17.1457,13.7016,21.1916,,2021-02-09T16:56:37Z,2016,2016-01-01,2016-12-31
1760301,MH_12,COUNTRY,ZWE,AFR,Africa,YEAR,2012,SEX,SEX_FMLE,,,,,,,20.9 [12.1-33.2],20.9072,12.0923,33.1547,,2021-02-09T17:25:08Z,2012,2012-01-01,2012-12-31
1761492,MH_12,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2000,SEX,SEX_BTSX,,,,,,,3.8 [2.6-5.9],3.84,2.55,5.92,,2021-02-09T17:10:34Z,2000,2000-01-01,2000-12-31
1763888,MH_12,COUNTRY,BRA,AMR,Americas,YEAR,2009,SEX,SEX_MLE,,,,,,,8.4 [7.8-17.0],8.35,7.83,17.0026,,2021-02-09T16:28:26Z,2009,2009-01-01,2009-12-31
1764458,MH_12,COUNTRY,CUB,AMR,Americas,YEAR,2016,SEX,SEX_FMLE,,,,,,,3.8 [3.1-4.6],3.79,3.07,4.64,,2021-02-09T16:35:01Z,2016,2016-01-01,2016-12-31
1764630,MH_12,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2011,SEX,SEX_MLE,,,,,,,9.1 [4.7-15.4],9.06,4.74,15.38,,2021-02-09T17:24:07Z,2011,2011-01-01,2011-12-31
1764663,MH_12,COUNTRY,BRN,WPR,Western Pacific,YEAR,2002,SEX,SEX_FMLE,,,,,,,0.3 [0.2-0.4],0.311,0.222,0.421,,2021-02-09T16:29:10Z,2002,2002-01-01,2002-12-31
1764821,MH_12,COUNTRY,KGZ,EUR,Europe,YEAR,2006,SEX,SEX_BTSX,,,,,,,14.4 [12.1-16.9],14.384,12.1184,16.851,,2021-02-09T16:51:50Z,2006,2006-01-01,2006-12-31
1765479,MH_12,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2005,SEX,SEX_MLE,,,,,,,17.5 [9.8-25.7],17.4542,9.77,25.7015,,2021-02-09T17:04:43Z,2005,2005-01-01,2005-12-31
